region,division,state,county,stname,ctyname,year,popestimate,births,deaths,rbirth,rdeath
"3","5","12","003","Florida","Baker County",2021,28669,342,321,12.045435,11.305802
"3","5","12","005","Florida","Bay County",2021,179520,2017,2397,11.394032,13.540651
"3","5","12","007","Florida","Bradford County",2021,28050,293,377,10.413705,13.399204
"3","5","12","009","Florida","Brevard County",2021,617900,4860,8826,7.9238591,14.39012
"3","5","12","011","Florida","Broward County",2021,1935575,19378,18326,9.9913044,9.4488926
"3","5","12","013","Florida","Calhoun County",2021,13518,143,225,10.505051,16.528925
"3","5","12","015","Florida","Charlotte County",2021,194934,1039,3285,5.4265933,17.157228
"3","5","12","017","Florida","Citrus County",2021,158167,1017,3385,6.5039091,21.64772
"3","5","12","019","Florida","Clay County",2021,222648,2129,2421,9.6422319,10.964699
"3","5","12","021","Florida","Collier County",2021,387226,3084,4274,8.0676384,11.180637
"3","5","12","023","Florida","Columbia County",2021,69932,740,1042,10.596254,14.920671
"3","5","12","027","Florida","DeSoto County",2021,34333,361,459,10.552625,13.417326
"3","5","12","029","Florida","Dixie County",2021,16933,189,272,11.243307,16.180845
"3","5","12","031","Florida","Duval County",2021,1002774,12449,10777,12.445528,10.773994
"3","5","12","033","Florida","Escambia County",2021,323459,3715,4464,11.501067,13.819856
"3","5","12","035","Florida","Flagler County",2021,120974,769,1672,6.4893966,14.109586
"3","5","12","037","Florida","Franklin County",2021,12183,109,177,8.8434544,14.360472
"3","5","12","039","Florida","Gadsden County",2021,43599,513,596,11.791748,13.699574
"3","5","12","041","Florida","Gilchrist County",2021,18316,187,254,10.332063,14.033924
"3","5","12","043","Florida","Glades County",2021,12266,61,164,5.0115018,13.473546
"3","5","12","045","Florida","Gulf County",2021,14462,121,247,8.4258909,17.199959
"3","5","12","047","Florida","Hamilton County",2021,13072,156,211,11.641356,15.745681
"3","5","12","049","Florida","Hardee County",2021,25322,354,297,13.975247,11.724996
"3","5","12","051","Florida","Hendry County",2021,40215,514,424,12.859966,10.608221
"3","5","12","053","Florida","Hernando County",2021,200693,1562,3414,7.8825788,17.228632
"3","5","12","055","Florida","Highlands County",2021,103279,794,2041,7.7604237,19.948395
"3","5","12","057","Florida","Hillsborough County",2021,1484607,16541,13609,11.210961,9.2237453
"3","5","12","059","Florida","Holmes County",2021,19309,212,347,10.903387,17.846581
"3","5","12","061","Florida","Indian River County",2021,163869,1212,2518,7.474215,15.528113
"3","5","12","063","Florida","Jackson County",2021,47119,457,815,9.7012157,17.300854
"3","5","12","065","Florida","Jefferson County",2021,14494,128,212,8.8602772,14.674835
"3","5","12","067","Florida","Lafayette County",2021,7952,67,128,8.2869511,15.831787
"3","5","12","069","Florida","Lake County",2021,396352,3358,5429,8.5820017,13.874832
"3","5","12","071","Florida","Lee County",2021,790888,6785,8930,8.7186422,11.474941
"3","5","12","073","Florida","Leon County",2021,296007,2827,2581,9.5836678,8.7497158
"3","5","12","075","Florida","Levy County",2021,44156,397,702,9.1039381,16.098148
"3","5","12","077","Florida","Liberty County",2021,7290,60,109,7.9501791,14.442825
"3","5","12","079","Florida","Madison County",2021,18099,210,294,11.677046,16.347864
"3","5","12","081","Florida","Manatee County",2021,413716,3480,4965,8.5363684,12.179043
"3","5","12","083","Florida","Marion County",2021,385135,3449,6628,9.0452881,17.382479
"3","5","12","085","Florida","Martin County",2021,160197,1249,2473,7.8339624,15.511121
"3","5","12","086","Florida","Miami-Dade County",2021,2669748,26905,25913,10.029014,9.6592388
"3","5","12","087","Florida","Monroe County",2021,82220,647,813,7.839241,9.8505459
"3","5","12","089","Florida","Nassau County",2021,94399,793,1128,8.553093,12.166316
"3","5","12","091","Florida","Okaloosa County",2021,213641,2637,2355,12.388249,11.063454
"3","5","12","093","Florida","Okeechobee County",2021,40031,501,602,12.574828,15.109873
"3","5","12","095","Florida","Orange County",2021,1427761,15347,10339,10.73427,7.2314858
"3","5","12","097","Florida","Osceola County",2021,403990,4449,3270,11.190609,8.2250595
"3","5","12","099","Florida","Palm Beach County",2021,1503435,13946,17492,9.3044138,11.670215
"3","5","12","101","Florida","Pasco County",2021,585191,5081,7649,8.8261833,13.287045
"3","5","12","103","Florida","Pinellas County",2021,959583,7201,13706,7.5034804,14.281725
"3","5","12","105","Florida","Polk County",2021,755598,8175,9119,11.004498,12.275232
"3","5","12","107","Florida","Putnam County",2021,74095,816,1308,11.066883,17.739563
"3","5","12","109","Florida","St. Johns County",2021,293251,2220,2532,7.7846937,8.8787584
"3","5","12","111","Florida","St. Lucie County",2021,344246,3086,4241,9.134407,12.553149
"3","5","12","113","Florida","Santa Rosa County",2021,193750,1904,2057,9.9487667,10.748221
"3","5","12","115","Florida","Sarasota County",2021,448636,2731,7005,6.172637,15.832781
"3","5","12","117","Florida","Seminole County",2021,470857,4255,4270,9.0309792,9.0628157
"3","5","12","119","Florida","Sumter County",2021,134870,483,2598,3.6430833,19.595716
"3","5","12","121","Florida","Suwannee County",2021,44125,430,692,9.8118629,15.790255
"3","5","12","123","Florida","Taylor County",2021,20807,211,329,9.9177437,15.46416
"3","5","12","125","Florida","Union County",2021,15850,145,280,9.2725821,17.905676
"3","5","12","127","Florida","Volusia County",2021,566368,4783,8662,8.5247526,15.438304
"3","5","12","129","Florida","Wakulla County",2021,34270,306,404,8.9784784,11.853938
"3","5","12","131","Florida","Walton County",2021,80021,814,818,10.43844,10.489735
"3","5","12","133","Florida","Washington County",2021,24867,227,379,9.0461674,15.103513
"3","5","13","000","Georgia","Georgia",2021,10790385,121276,109501,11.26955,10.175361
"3","5","13","001","Georgia","Appling County",2021,18423,203,263,11.032908,14.293867
"3","5","13","003","Georgia","Atkinson County",2021,8348,121,123,14.529299,14.769452
"3","5","13","005","Georgia","Bacon County",2021,11068,161,181,14.517584,16.321011
"3","5","13","007","Georgia","Baker County",2021,2824,19,39,6.6948557,13.742072
"3","5","13","009","Georgia","Baldwin County",2021,43695,433,602,9.89884,13.76236
"3","5","13","011","Georgia","Banks County",2021,18538,211,243,11.524073,13.271799
"3","5","13","013","Georgia","Barrow County",2021,86727,1099,822,12.875788,9.6304798
"3","5","13","015","Georgia","Bartow County",2021,110936,1313,1280,11.922815,11.623156
"3","5","13","017","Georgia","Ben Hill County",2021,17128,201,324,11.721483,18.894331
"3","5","13","019","Georgia","Berrien County",2021,18117,194,289,10.700201,15.939991
"3","5","13","021","Georgia","Bibb County",2021,155980,1933,2217,12.350845,14.165455
"3","5","13","023","Georgia","Bleckley County",2021,12270,132,189,10.648167,15.246239
"3","5","13","025","Georgia","Brantley County",2021,18119,191,265,10.563283,14.655864
"3","5","13","027","Georgia","Brooks County",2021,16276,164,254,10.077424,15.607718
"3","5","13","029","Georgia","Bryan County",2021,46974,577,362,12.541161,7.8681111
"3","5","13","031","Georgia","Bulloch County",2021,80671,873,703,10.872205,8.7550516
"3","5","13","033","Georgia","Burke County",2021,24362,287,294,11.715003,12.000734
"3","5","13","035","Georgia","Butts County",2021,26164,272,334,10.519599,12.917448
"3","5","13","037","Georgia","Calhoun County",2021,5541,37,66,6.65767,11.875843
"3","5","13","039","Georgia","Camden County",2021,55786,713,469,12.879684,8.4720507
"3","5","13","043","Georgia","Candler County",2021,10947,138,242,12.563157,22.031044
"3","5","13","045","Georgia","Carroll County",2021,121595,1490,1398,12.360375,11.597184
"3","5","13","047","Georgia","Catoosa County",2021,68436,692,927,10.143504,13.588191
"3","5","13","049","Georgia","Charlton County",2021,12820,113,173,8.9137812,13.646762
"3","5","13","051","Georgia","Chatham County",2021,295690,3412,3060,11.550851,10.359203
"3","5","13","053","Georgia","Chattahoochee County",2021,9044,162,33,17.495544,3.5639074
"3","5","13","055","Georgia","Chattooga County",2021,24844,258,390,10.3679,15.672406
"3","5","13","057","Georgia","Cherokee County",2021,274732,2770,2208,10.204683,8.1342745
"3","5","13","059","Georgia","Clarke County",2021,129206,1295,906,10.048223,7.0298772
"3","5","13","061","Georgia","Clay County",2021,2867,21,40,7.3748903,14.04741
"3","5","13","063","Georgia","Clayton County",2021,299210,3894,2507,13.009293,8.3755255
"3","5","13","065","Georgia","Clinch County",2021,6702,94,119,14.006854,17.732082
"3","5","13","067","Georgia","Cobb County",2021,766662,8411,5523,10.972969,7.2052913
"3","5","13","069","Georgia","Coffee County",2021,43046,577,564,13.402086,13.100132
"3","5","13","071","Georgia","Colquitt County",2021,45763,598,646,13.049076,14.096494
"3","5","13","073","Georgia","Columbia County",2021,159662,1781,1341,11.253385,8.4732113
"3","5","13","075","Georgia","Cook County",2021,17262,191,241,11.073106,13.971825
"3","5","13","077","Georgia","Coweta County",2021,149973,1513,1453,10.198167,9.793745
"3","5","13","079","Georgia","Crawford County",2021,12139,93,192,7.6726341,15.840278
"3","5","13","081","Georgia","Crisp County",2021,20000,249,402,12.433526,20.073402
"3","5","13","083","Georgia","Dade County",2021,16221,139,262,8.5643873,16.142944
"3","5","13","085","Georgia","Dawson County",2021,28498,309,301,11.123711,10.835718
"3","5","13","087","Georgia","Decatur County",2021,29091,372,416,12.736018,14.24243
"3","5","13","089","Georgia","DeKalb County",2021,759113,9888,6060,12.979768,7.9548335
"3","5","13","091","Georgia","Dodge County",2021,19734,189,346,9.5254898,17.438198
"3","5","13","093","Georgia","Dooly County",2021,10869,91,192,8.2633371,17.434732
"3","5","13","095","Georgia","Dougherty County",2021,82235,1108,1147,13.238544,13.704522
"3","5","13","097","Georgia","Douglas County",2021,145748,1636,1295,11.267373,8.9188557
"3","5","13","099","Georgia","Early County",2021,10635,98,187,9.1464834,17.452984
"3","5","13","101","Georgia","Echols County",2021,3698,46,55,12.400593,14.826797
"3","5","13","103","Georgia","Effingham County",2021,66764,836,611,12.6731,9.2622766
"3","5","13","105","Georgia","Elbert County",2021,19571,206,355,10.499758,18.094242
"3","5","13","107","Georgia","Emanuel County",2021,22899,297,388,12.971698,16.946192
"3","5","13","109","Georgia","Evans County",2021,10697,118,177,10.982363,16.473545
"3","5","13","111","Georgia","Fannin County",2021,25797,177,431,6.9096088,16.825092
"3","5","13","113","Georgia","Fayette County",2021,120715,828,1099,6.8940825,9.1504793
"3","5","13","115","Georgia","Floyd County",2021,98487,1104,1449,11.204141,14.705435
"3","5","13","117","Georgia","Forsyth County",2021,260783,2341,1641,9.1145525,6.389142
"3","5","13","119","Georgia","Franklin County",2021,23510,265,382,11.281157,16.261892
"3","5","13","121","Georgia","Fulton County",2021,1062451,11142,8215,10.452917,7.7069392
"3","5","13","123","Georgia","Gilmer County",2021,32106,293,464,9.2235527,14.606583
"3","5","13","125","Georgia","Glascock County",2021,2901,30,54,10.344828,18.620689
"3","5","13","127","Georgia","Glynn County",2021,84786,881,1124,10.409528,13.280715
"3","5","13","129","Georgia","Gordon County",2021,58239,640,739,11.038194,12.745665
"3","5","13","131","Georgia","Grady County",2021,25850,293,359,11.253217,13.788071
"3","5","13","133","Georgia","Greene County",2021,19544,143,280,7.4147048,14.518304
"3","5","13","135","Georgia","Gwinnett County",2021,965338,10737,6043,11.162881,6.2826943
"3","5","13","137","Georgia","Habersham County",2021,46748,489,569,10.528583,12.25105
"3","5","13","139","Georgia","Hall County",2021,207080,2507,2052,12.212796,9.996273
"3","5","13","141","Georgia","Hancock County",2021,8677,51,183,5.8661146,21.049
"3","5","13","143","Georgia","Haralson County",2021,30595,359,465,11.842127,15.338688
"3","5","13","145","Georgia","Harris County",2021,35589,302,372,8.5689564,10.555138
"3","5","13","147","Georgia","Hart County",2021,26319,256,411,9.8089924,15.748032
"3","5","13","149","Georgia","Heard County",2021,11532,125,162,10.880919,14.101671
"3","5","13","151","Georgia","Henry County",2021,245085,2582,2150,10.605068,8.8307114
"3","5","13","153","Georgia","Houston County",2021,167228,1996,1684,12.039182,10.157306
"3","5","13","155","Georgia","Irwin County",2021,9369,100,156,10.517459,16.407236
"3","5","13","157","Georgia","Jackson County",2021,80374,949,811,12.081092,10.324306
"3","5","13","159","Georgia","Jasper County",2021,15263,159,215,10.626567,14.369256
"3","5","13","161","Georgia","Jeff Davis County",2021,14860,158,205,10.654079,13.823331
"3","5","13","163","Georgia","Jefferson County",2021,15476,164,312,10.529019,20.030817
"3","5","13","165","Georgia","Jenkins County",2021,8764,93,129,10.673094,14.804613
"3","5","13","167","Georgia","Johnson County",2021,8999,82,169,9.0199099,18.589813
"3","5","13","169","Georgia","Jones County",2021,28406,254,399,8.9424028,14.047318
"3","5","13","171","Georgia","Lamar County",2021,18697,230,294,12.35032,15.78693
"3","5","13","173","Georgia","Lanier County",2021,10051,136,108,13.613614,10.810811
"3","5","13","175","Georgia","Laurens County",2021,49524,603,783,12.174562,15.808761
"3","5","13","177","Georgia","Lee County",2021,33209,298,301,8.971715,9.0620346
"3","5","13","179","Georgia","Liberty County",2021,66800,1285,551,19.452456,8.3410912
"3","5","13","181","Georgia","Lincoln County",2021,7749,75,126,9.7081099,16.309624
"3","5","13","183","Georgia","Long County",2021,17108,280,139,16.777517,8.3288393
"3","5","13","185","Georgia","Lowndes County",2021,118916,1598,1211,13.466368,10.205113
"3","5","13","187","Georgia","Lumpkin County",2021,32843,288,425,8.6637383,12.785031
"3","5","13","189","Georgia","McDuffie County",2021,21619,238,315,11.011891,14.574562
"3","5","13","191","Georgia","McIntosh County",2021,11054,95,208,8.6210804,18.875629
"3","5","13","193","Georgia","Macon County",2021,11852,125,167,10.472081,13.990701
"3","5","13","195","Georgia","Madison County",2021,30887,366,380,11.968019,12.425813
"3","5","13","197","Georgia","Marion County",2021,7434,75,124,10.024057,16.573109
"3","5","13","199","Georgia","Meriwether County",2021,20725,249,401,12.045861,19.399158
"3","5","13","201","Georgia","Miller County",2021,5853,47,133,7.9358377,22.456734
"3","5","13","205","Georgia","Mitchell County",2021,21318,264,310,12.282211,14.422294
"3","5","13","207","Georgia","Monroe County",2021,28753,266,390,9.3645487,13.729977
"3","5","13","209","Georgia","Montgomery County",2021,8646,105,141,12.193706,16.374405
"3","5","13","211","Georgia","Morgan County",2021,20650,199,280,9.7427235,13.708355
"3","5","13","213","Georgia","Murray County",2021,39975,397,538,9.9266129,13.452186
"3","5","13","215","Georgia","Muscogee County",2021,205060,2738,2528,13.289133,12.269879
"3","5","13","217","Georgia","Newton County",2021,115341,1258,1273,11.023919,11.155365
"3","5","13","219","Georgia","Oconee County",2021,43034,336,347,7.9012346,8.1599064
"3","5","13","221","Georgia","Oglethorpe County",2021,15187,158,187,10.513708,12.443439
"3","5","13","223","Georgia","Paulding County",2021,173989,1996,1344,11.619209,7.8237557
"3","5","13","225","Georgia","Peach County",2021,28245,288,359,10.23436,12.757414
"3","5","13","227","Georgia","Pickens County",2021,34021,283,430,8.4028625,12.7676
"3","5","13","229","Georgia","Pierce County",2021,19975,235,323,11.832234,16.263027
"3","5","13","231","Georgia","Pike County",2021,19540,199,241,10.341423,12.524035
"3","5","13","233","Georgia","Polk County",2021,43316,530,631,12.29128,14.633581
"3","5","13","235","Georgia","Pulaski County",2021,9570,97,157,9.9794235,16.152264
"3","5","13","237","Georgia","Putnam County",2021,22614,208,357,9.289032,15.943194
"3","5","13","239","Georgia","Quitman County",2021,2242,24,39,10.740658,17.453569
